sample_id,source_digit,target_label,label,handedness,image_path,split
2_IMG_5748,2,digit_2,1,Right,Sign-Language-Digits-Dataset\Dataset\2\IMG_5748.JPG,train
2_IMG_5768,2,digit_2,1,Right,Sign-Language-Digits-Dataset\Dataset\2\IMG_5768.JPG,train
2_IMG_5788,2,digit_2,1,Right,Sign-Language-Digits-Dataset\Dataset\2\IMG_5788.JPG,train
2_IMG_5808,2,digit_2,1,Right,Sign-Language-Digits-Dataset\Dataset\2\IMG_5808.JPG,train
2_IMG_5828,2,digit_2,1,Right,Sign-Language-Digits-Dataset\Dataset\2\IMG_5828.JPG,train
2_IMG_5849,2,digit_2,1,Right,Sign-Language-Digits-Dataset\Dataset\2\IMG_5849.JPG,train
2_IMG_5869,2,digit_2,1,Right,Sign-Language-Digits-Dataset\Dataset\2\IMG_5869.JPG,train
2_IMG_5889,2,digit_2,1,Right,Sign-Language-Digits-Dataset\Dataset\2\IMG_5889.JPG,train
2_IMG_5899,2,digit_2,1,Right,Sign-Language-Digits-Dataset\Dataset\2\IMG_5899.JPG,train
2_IMG_5962,2,digit_2,1,Right,Sign-Language-Digits-Dataset\Dataset\2\IMG_5962.JPG,train
2_IMG_5993,2,digit_2,1,Left,Sign-Language-Digits-Dataset\Dataset\2\IMG_5993.JPG,train
3_IMG_1121,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_1121.JPG,train
3_IMG_1151,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_1151.JPG,train
3_IMG_1161,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_1161.JPG,train
3_IMG_1192,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_1192.JPG,train
3_IMG_1212,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_1212.JPG,train
3_IMG_1232,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_1232.JPG,train
3_IMG_1242,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_1242.JPG,train
3_IMG_1283,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_1283.JPG,train
3_IMG_1325,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_1325.JPG,train
3_IMG_4043,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4043.JPG,train
3_IMG_4052,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4052.JPG,train
3_IMG_4072,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4072.JPG,train
3_IMG_4092,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4092.JPG,train
3_IMG_4102,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4102.JPG,train
3_IMG_4122,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4122.JPG,train
3_IMG_4142,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4142.JPG,train
3_IMG_4152,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4152.JPG,train
3_IMG_4162,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4162.JPG,train
3_IMG_4174,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4174.JPG,train
3_IMG_4184,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4184.JPG,train
3_IMG_4196,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4196.JPG,train
3_IMG_4206,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4206.JPG,train
3_IMG_4216,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4216.JPG,train
3_IMG_4247,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4247.JPG,train
3_IMG_4269,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4269.JPG,train
3_IMG_4279,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4279.JPG,train
3_IMG_4289,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4289.JPG,train
3_IMG_4299,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4299.JPG,train
3_IMG_4309,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4309.JPG,train
3_IMG_4331,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4331.JPG,train
3_IMG_4341,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4341.JPG,train
3_IMG_4362,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4362.JPG,train
3_IMG_4373,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4373.JPG,train
3_IMG_4384,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4384.JPG,train
3_IMG_4406,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4406.JPG,train
3_IMG_4416,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4416.JPG,train
3_IMG_4449,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4449.JPG,train
3_IMG_4459,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4459.JPG,train
3_IMG_4469,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4469.JPG,train
3_IMG_4479,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4479.JPG,train
3_IMG_4489,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4489.JPG,train
3_IMG_4509,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4509.JPG,train
3_IMG_4536,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4536.JPG,train
3_IMG_4547,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4547.JPG,train
3_IMG_4557,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4557.JPG,train
3_IMG_4577,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4577.JPG,train
3_IMG_4597,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4597.JPG,train
3_IMG_4607,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4607.JPG,train
3_IMG_4617,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4617.JPG,train
3_IMG_4637,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4637.JPG,train
3_IMG_4647,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4647.JPG,train
3_IMG_4677,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4677.JPG,train
3_IMG_4687,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4687.JPG,train
3_IMG_4697,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4697.JPG,train
3_IMG_4708,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4708.JPG,train
3_IMG_4748,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4748.JPG,train
3_IMG_4758,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4758.JPG,train
3_IMG_4779,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4779.JPG,train
3_IMG_4789,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4789.JPG,train
3_IMG_4799,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4799.JPG,train
3_IMG_4829,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4829.JPG,train
3_IMG_4839,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4839.JPG,train
3_IMG_4849,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4849.JPG,train
3_IMG_4869,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4869.JPG,train
3_IMG_4879,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4879.JPG,train
3_IMG_4899,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4899.JPG,train
3_IMG_4909,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4909.JPG,train
3_IMG_4919,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4919.JPG,train
3_IMG_4939,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4939.JPG,train
3_IMG_4959,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4959.JPG,train
3_IMG_4989,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4989.JPG,train
3_IMG_4999,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_4999.JPG,train
3_IMG_5010,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5010.JPG,train
3_IMG_5020,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5020.JPG,train
3_IMG_5046,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5046.JPG,train
3_IMG_5056,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5056.JPG,train
3_IMG_5066,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5066.JPG,train
3_IMG_5078,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5078.JPG,train
3_IMG_5104,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5104.JPG,train
3_IMG_5114,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5114.JPG,train
3_IMG_5166,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5166.JPG,train
3_IMG_5196,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5196.JPG,train
3_IMG_5206,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5206.JPG,train
3_IMG_5216,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5216.JPG,train
3_IMG_5248,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5248.JPG,train
3_IMG_5258,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5258.JPG,train
3_IMG_5279,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5279.JPG,train
3_IMG_5289,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5289.JPG,train
3_IMG_5300,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5300.JPG,train
3_IMG_5321,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5321.JPG,train
3_IMG_5331,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5331.JPG,train
3_IMG_5343,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5343.JPG,train
3_IMG_5353,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5353.JPG,train
3_IMG_5363,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5363.JPG,train
3_IMG_5383,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5383.JPG,train
3_IMG_5403,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5403.JPG,train
3_IMG_5415,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5415.JPG,train
3_IMG_5425,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5425.JPG,train
3_IMG_5449,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5449.JPG,train
3_IMG_5459,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5459.JPG,train
3_IMG_5469,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5469.JPG,train
3_IMG_5479,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5479.JPG,train
3_IMG_5500,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5500.JPG,train
3_IMG_5510,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5510.JPG,train
3_IMG_5520,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5520.JPG,train
3_IMG_5530,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5530.JPG,train
3_IMG_5540,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5540.JPG,train
3_IMG_5555,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5555.JPG,train
3_IMG_5565,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5565.JPG,train
3_IMG_5575,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5575.JPG,train
3_IMG_5585,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5585.JPG,train
3_IMG_5595,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5595.JPG,train
3_IMG_5607,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5607.JPG,train
3_IMG_5618,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5618.JPG,train
3_IMG_5638,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5638.JPG,train
3_IMG_5658,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5658.JPG,train
3_IMG_5668,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5668.JPG,train
3_IMG_5678,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5678.JPG,train
3_IMG_5688,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5688.JPG,train
3_IMG_5698,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5698.JPG,train
3_IMG_5719,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5719.JPG,train
3_IMG_5739,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5739.JPG,train
3_IMG_5759,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5759.JPG,train
3_IMG_5769,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5769.JPG,train
3_IMG_5779,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5779.JPG,train
3_IMG_5789,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5789.JPG,train
3_IMG_5799,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5799.JPG,train
3_IMG_5819,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5819.JPG,train
3_IMG_5829,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5829.JPG,train
3_IMG_5850,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5850.JPG,train
3_IMG_5860,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5860.JPG,train
3_IMG_5880,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5880.JPG,train
3_IMG_5900,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5900.JPG,train
3_IMG_5921,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5921.JPG,train
3_IMG_5941,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5941.JPG,train
3_IMG_5953,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5953.JPG,train
3_IMG_5963,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5963.JPG,train
3_IMG_5984,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5984.JPG,train
3_IMG_5994,3,digit_3,2,Right,Sign-Language-Digits-Dataset\Dataset\3\IMG_5994.JPG,train
0_IMG_1118,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_1118.JPG,train
0_IMG_1128,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_1128.JPG,train
0_IMG_1138,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_1138.JPG,train
0_IMG_1158,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_1158.JPG,train
0_IMG_1169,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_1169.JPG,train
0_IMG_1179,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_1179.JPG,train
0_IMG_1199,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_1199.JPG,train
0_IMG_1229,0,other_digit,3,Left,Sign-Language-Digits-Dataset\Dataset\0\IMG_1229.JPG,train
0_IMG_1239,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_1239.JPG,train
0_IMG_1249,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_1249.JPG,train
0_IMG_1260,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_1260.JPG,train
0_IMG_1270,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_1270.JPG,train
0_IMG_1290,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_1290.JPG,train
0_IMG_1301,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_1301.JPG,train
0_IMG_4040,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4040.JPG,train
0_IMG_4049,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4049.JPG,train
0_IMG_4059,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4059.JPG,train
0_IMG_4079,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4079.JPG,train
0_IMG_4099,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4099.JPG,train
0_IMG_4109,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4109.JPG,train
0_IMG_4129,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4129.JPG,train
0_IMG_4139,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4139.JPG,train
0_IMG_4159,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4159.JPG,train
0_IMG_4170,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4170.JPG,train
0_IMG_4193,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4193.JPG,train
0_IMG_4223,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4223.JPG,train
0_IMG_4233,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4233.JPG,train
0_IMG_4243,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4243.JPG,train
0_IMG_4254,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4254.JPG,train
0_IMG_4266,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4266.JPG,train
0_IMG_4276,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4276.JPG,train
0_IMG_4286,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4286.JPG,train
0_IMG_4296,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4296.JPG,train
0_IMG_4306,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4306.JPG,train
0_IMG_4316,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4316.JPG,train
0_IMG_4338,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4338.JPG,train
0_IMG_4348,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4348.JPG,train
0_IMG_4359,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4359.JPG,train
0_IMG_4370,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4370.JPG,train
0_IMG_4381,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4381.JPG,train
0_IMG_4403,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4403.JPG,train
0_IMG_4435,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4435.JPG,train
0_IMG_4466,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4466.JPG,train
0_IMG_4496,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4496.JPG,train
0_IMG_4506,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4506.JPG,train
0_IMG_4533,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4533.JPG,train
0_IMG_4543,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4543.JPG,train
0_IMG_4614,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4614.JPG,train
0_IMG_4634,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4634.JPG,train
0_IMG_4644,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4644.JPG,train
0_IMG_4674,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4674.JPG,train
0_IMG_4684,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4684.JPG,train
0_IMG_4704,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4704.JPG,train
0_IMG_4725,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4725.JPG,train
0_IMG_4755,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4755.JPG,train
0_IMG_4786,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4786.JPG,train
0_IMG_4807,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4807.JPG,train
0_IMG_4846,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4846.JPG,train
0_IMG_4866,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4866.JPG,train
0_IMG_4896,0,other_digit,3,Left,Sign-Language-Digits-Dataset\Dataset\0\IMG_4896.JPG,train
0_IMG_4906,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4906.JPG,train
0_IMG_4926,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4926.JPG,train
0_IMG_4936,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4936.JPG,train
0_IMG_4946,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_4946.JPG,train
0_IMG_5007,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5007.JPG,train
0_IMG_5017,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5017.JPG,train
0_IMG_5053,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5053.JPG,train
0_IMG_5063,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5063.JPG,train
0_IMG_5074,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5074.JPG,train
0_IMG_5091,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5091.JPG,train
0_IMG_5101,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5101.JPG,train
0_IMG_5111,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5111.JPG,train
0_IMG_5132,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5132.JPG,train
0_IMG_5142,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5142.JPG,train
0_IMG_5152,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5152.JPG,train
0_IMG_5163,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5163.JPG,train
0_IMG_5193,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5193.JPG,train
0_IMG_5213,0,other_digit,3,Left,Sign-Language-Digits-Dataset\Dataset\0\IMG_5213.JPG,train
0_IMG_5255,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5255.JPG,train
0_IMG_5276,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5276.JPG,train
0_IMG_5286,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5286.JPG,train
0_IMG_5297,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5297.JPG,train
0_IMG_5308,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5308.JPG,train
0_IMG_5318,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5318.JPG,train
0_IMG_5350,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5350.JPG,train
0_IMG_5370,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5370.JPG,train
0_IMG_5380,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5380.JPG,train
0_IMG_5390,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5390.JPG,train
0_IMG_5422,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5422.JPG,train
0_IMG_5446,0,other_digit,3,Left,Sign-Language-Digits-Dataset\Dataset\0\IMG_5446.JPG,train
0_IMG_5466,0,other_digit,3,Left,Sign-Language-Digits-Dataset\Dataset\0\IMG_5466.JPG,train
0_IMG_5497,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5497.JPG,train
0_IMG_5507,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5507.JPG,train
0_IMG_5517,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5517.JPG,train
0_IMG_5527,0,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\0\IMG_5527.JPG,train
